problem_id,candidate_id,candidate_method,generated_text,execution,structure_verification,feedback,runtime_sec,problem_type,difficulty,reference_objective,reference_status,score,executable_score,feasible_score,optimal_score,objective_score,objective_correct,relative_error,structure_score,semantic_consistency_score,solver_only_score,structure_only_score,method_name,selected,k
multi_item_capacity_0000,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 745.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\multi_item_capacity_0000\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.45721550000598654,multi_item_capacity,hard,745.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True,4
multi_item_capacity_0001,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 426.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\multi_item_capacity_0001\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.4507069000392221,multi_item_capacity,hard,426.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True,4
multi_item_capacity_0002,cand_2_remove_capacity_constraint,demo_remove_capacity_constraint,Executable candidate missing capacity constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 1610.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\multi_item_capacity_0002\\cand_2_remove_capacity_constraint\\cand_2_remove_capacity_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['capacity_constraint'], 'extra_detected': [], 'structure_score': 0.8, 'messages': ['Missing capacity constraint.']}","结构验证发现以下问题：
- 题目包含容量限制，但你的模型没有容量约束。应加入类似 sum_i volume[i] * I[i,t] <= capacity 的约束。
当前结构完整性分数为 0.800。请优先修复上述缺失结构。",0.4413442999939434,multi_item_capacity,hard,1610.0,Optimal,0.9200000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.8,1.0,0.8,Solver-Filter,True,4
fixed_order_cost_big_m_0000,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 498.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\fixed_order_cost_big_m_0000\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。",0.45452020002994686,fixed_order_cost_big_m,hard,756.0,Optimal,0.8746031746031746,1.0,1.0,1.0,0.6587301587301587,0.0,0.3412698412698413,0.8571428571428571,0.8571428571428571,0.8976190476190475,0.8571428571428571,Solver-Filter,True,4
fixed_order_cost_big_m_0001,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 640.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\fixed_order_cost_big_m_0001\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。",0.44195180002134293,fixed_order_cost_big_m,hard,727.0,Optimal,0.9189231676164277,1.0,1.0,1.0,0.8803301237964236,0.0,0.11966987620357634,0.8571428571428571,0.8571428571428571,0.9640990371389271,0.8571428571428571,Solver-Filter,True,4
fixed_order_cost_big_m_0002,cand_3_remove_big_m_constraint,demo_remove_big_m_constraint,Executable candidate missing Big-M constraints when relevant.,"{'executable': True, 'status': 'Optimal', 'objective': 720.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\fixed_order_cost_big_m_0002\\cand_3_remove_big_m_constraint\\cand_3_remove_big_m_constraint.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': True, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': False, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': ['big_m_constraint'], 'extra_detected': [], 'structure_score': 0.8571428571428571, 'messages': ['Missing Big-M linking constraint Q <= M * Y.']}","结构验证发现以下问题：
- 你的模型有固定订货成本或订货触发逻辑，但没有 Big-M 连接约束。应加入 Q[t] <= M * Y[t]。
当前结构完整性分数为 0.857。请优先修复上述缺失结构。",0.44071910000639036,fixed_order_cost_big_m,hard,843.0,Optimal,0.9136756481952212,1.0,1.0,1.0,0.8540925266903915,0.0,0.14590747330960854,0.8571428571428571,0.8571428571428571,0.9562277580071175,0.8571428571428571,Solver-Filter,True,4
single_period_newsvendor_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_period_newsvendor_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.600。请优先修复上述缺失结构。",0.43868130003102124,single_period_newsvendor,easy,111.0,Optimal,0.6400000000000001,1.0,1.0,1.0,0.0,0.0,1.0,0.6,0.6,0.7,0.6,Structure-Only,True,4
single_period_newsvendor_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_period_newsvendor_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.600。请优先修复上述缺失结构。",0.430662700033281,single_period_newsvendor,easy,122.0,Optimal,0.6400000000000001,1.0,1.0,1.0,0.0,0.0,1.0,0.6,0.6,0.7,0.6,Structure-Only,True,4
single_period_newsvendor_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_period_newsvendor_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': False, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': ['inventory_balance'], 'structure_score': 0.6, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.600。请优先修复上述缺失结构。",0.44371109997155145,single_period_newsvendor,easy,580.0,Optimal,0.6400000000000001,1.0,1.0,1.0,0.0,0.0,1.0,0.6,0.6,0.7,0.6,Structure-Only,True,4
single_item_multi_period_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.428041499981191,single_item_multi_period,medium,192.0,Optimal,0.7999999999999999,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,Structure-Only,True,4
single_item_multi_period_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.4763663000194356,single_item_multi_period,medium,876.0,Optimal,0.7999999999999999,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,Structure-Only,True,4
single_item_multi_period_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': True}, 'missing': [], 'extra_detected': [], 'structure_score': 1.0, 'messages': []}",结构验证通过：模型包含题目所需的关键库存补货结构。,0.4581154999905266,single_item_multi_period,medium,140.0,Optimal,0.7999999999999999,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.7,1.0,Structure-Only,True,4
single_item_multi_period_shortage_0000,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_shortage_0000\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': [], 'structure_score': 0.6666666666666666, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.667。请优先修复上述缺失结构。",0.464937100012321,single_item_multi_period_shortage,medium,208.0,Optimal,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,Structure-Only,True,4
single_item_multi_period_shortage_0001,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_shortage_0001\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': [], 'structure_score': 0.6666666666666666, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.667。请优先修复上述缺失结构。",0.44317629997385666,single_item_multi_period_shortage,medium,235.0,Optimal,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,Structure-Only,True,4
single_item_multi_period_shortage_0002,cand_1_remove_inventory_balance,demo_remove_inventory_balance,Executable candidate missing inventory-balance-like structure.,"{'executable': True, 'status': 'Optimal', 'objective': 0.0, 'lp_path': '\\\\wsl.localhost\\Ubuntu\\home\\dongaorui\\projects\\lunwen\\runs\\smoke\\candidate_runs_k4\\single_item_multi_period_shortage_0002\\cand_1_remove_inventory_balance\\cand_1_remove_inventory_balance.lp', 'error': None}","{'expected': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': True, 'capacity_constraint': False, 'binary_order_variable': False, 'big_m_constraint': False, 'lead_time': False, 'holding_cost': True, 'shortage_cost': True, 'fixed_order_cost': False}, 'detected': {'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'binary_order_variable': False, 'capacity_constraint': False, 'big_m_constraint': False, 'inventory_balance': True, 'lead_time': False, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': False}, 'passed': {'inventory_balance': True, 'order_variable': True, 'inventory_variable': True, 'shortage_variable': False, 'capacity_constraint': True, 'binary_order_variable': True, 'big_m_constraint': True, 'lead_time': True, 'holding_cost': True, 'shortage_cost': False, 'fixed_order_cost': True}, 'missing': ['shortage_variable', 'shortage_cost'], 'extra_detected': [], 'structure_score': 0.6666666666666666, 'messages': ['Missing shortage/backorder variable B.', 'Missing shortage cost term.']}","结构验证发现以下问题：
- 题目允许缺货或包含缺货惩罚，但你的模型没有缺货变量。应加入 B[t] 或 B[i,t] 表示缺货/积压量。
- 你的目标函数缺少缺货惩罚项。应加入 shortage_cost * B[t]。
当前结构完整性分数为 0.667。请优先修复上述缺失结构。",0.4453414000454359,single_item_multi_period_shortage,medium,360.0,Optimal,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,Structure-Only,True,4
